CASEID,EVRMARRY,ONOWN,ONOWN18,PARMARR,INTACT18,MOMFSTCH,EVERSEX,GRFSTSX,SEDBC,PTSB4MAR,USEFSTSX,MTHFSTSX1,RELRAISD,ATTND14,AGER,HIEDUC,RACE,MAR1CON1,B1PREMAR,VRY1STAG,LIFPRTNR,SEX1MTHD1,RELIGION,LABORFOR,TOTINCR,topics_discussed_count,discuss_topic1,discuss_topic2,discuss_topic3,discuss_topic4,discuss_topic5,discuss_topic6,discuss_topic8,premarital
87881,NEVER MARRIED,No,No,No,No,20-24 YEARS,Yes,,No,,YES,Condom,Baptist/Southern Baptist,2-3 times a month,19 YEARS,SOME COLLEGE BUT NO DEGREE,BLACK,,,18,1 PARTNER,Condom,PROTESTANT,Not working but looking for work,"$60,000-$74,999",7,1,1,1,1,1,1,1,1
87884,NEVER MARRIED,No,No,Yes,No,18-19 YEARS,,9th grade,No,,YES,Birth control pills,Baptist/Southern Baptist,Once or twice a year,21 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,"Has been pregnant, but has never been married",,14,30,Pill,NO RELIGION,Not working but looking for work,"$35,000-$39,999",0,0,0,0,0,0,0,0,
87889,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,,9th grade,,,YES,Condom,Catholic,,25 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,"Has been pregnant, but has never been married",YES,13,3 PARTNERS,Condom,CATHOLIC,Working full-time,"$10,000-$12,499",0,0,0,0,0,0,0,0,
87893,NEVER MARRIED,No,No,Yes,Yes,30 OR OLDER,Yes,,,,YES,Condom,"Methodist, Lutheran, Presbyterian, Episcopal",,25 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,18,2 PARTNERS,Condom,PROTESTANT,Working part-time,"$15,000-$19,999",0,0,0,0,0,0,0,0,1
87897,NEVER MARRIED,Yes,Yes,No,No,20-24 YEARS,No,,Yes,,,,Baptist/Southern Baptist,Once a week,18 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,,NONE,,CATHOLIC,Working full-time,"$100,000 or more",4,0,1,0,1,0,1,1,0
87902,NEVER MARRIED,No,No,Yes,Yes,18-19 YEARS,Yes,,Yes,,YES,Birth control pills,Catholic,2-3 times a month,24 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,18,12,Pill,PROTESTANT,Working full-time,"$100,000 or more",0,0,0,0,0,0,0,0,1
87904,NEVER MARRIED,No,No,Yes,Yes,18-19 YEARS,Yes,12th grade,Yes,,YES,Condom,No religion,Never,19 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,17,4 PARTNERS,Condom,NO RELIGION,Not working but looking for work,"$100,000 or more",7,1,1,1,1,1,1,1,1
87917,NEVER MARRIED,No,No,Yes,Yes,25-29 YEARS,No,,Yes,,,,Catholic,2-3 times a month,17 YEARS,11TH GRADE,WHITE,,,,NONE,,CATHOLIC,Working part-time,"$50,000-$59,999",2,1,0,0,0,0,0,1,0
87925,NEVER MARRIED,No,No,Yes,Yes,18-19 YEARS,No,,Yes,,,,Catholic,Once a week,16 YEARS,9TH GRADE OR LESS,WHITE,,,,NONE,,CATHOLIC,Working part-time,"$35,000-$39,999",2,1,0,0,0,0,0,1,0
87933,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,No,,Yes,,,,Protestant - No specific denomination,Never,17 YEARS,10TH GRADE,WHITE,,,,NONE,,OTHER RELIGIONS,In school,"$12,500-$14,999",4,1,1,1,0,1,0,0,0
87943,NEVER MARRIED,No,No,Yes,No,25-29 YEARS,,9th grade,,,NO,,Protestant - No specific denomination,,25 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,15,10,Did not use a method at 1st intercourse,NO RELIGION,Working full-time,"$25,000-$29,999",0,0,0,0,0,0,0,0,
87944,NEVER MARRIED,No,No,No,No,20-24 YEARS,,8th grade,Yes,,YES,Condom,Baptist/Southern Baptist,More than once a week,24 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),BLACK,"Has been pregnant, but has never been married",YES,14,4 PARTNERS,Condom,PROTESTANT,In school,"$50,000-$59,999",7,1,1,1,1,1,1,1,
87945,NEVER MARRIED,No,No,Yes,Yes,18-19 YEARS,No,,Yes,,,,Fundamentalist Protestant,Never,17 YEARS,11TH GRADE,WHITE,,,,NONE,,PROTESTANT,In school,"$12,500-$14,999",3,1,1,0,1,0,0,0,0
87952,NEVER MARRIED,No,No,Yes,Yes,18-19 YEARS,No,,Yes,,,,Other Protestant denomination,More than once a week,15 YEARS,9TH GRADE OR LESS,BLACK,,,,NONE,,PROTESTANT,In school,"$50,000-$59,999",7,1,1,1,1,1,1,1,0
87957,NEVER MARRIED,No,No,Yes,No,20-24 YEARS,No,,No,,,,No religion,Once or twice a year,17 YEARS,10TH GRADE,WHITE,,,,NONE,,NO RELIGION,Working part-time,"$40,000-$49,999",7,1,1,1,1,1,1,1,0
87959,NEVER MARRIED,No,No,No,No,20-24 YEARS,Yes,10th grade,Yes,,YES,Condom,Other religion,3-11 times a year,17 YEARS,10TH GRADE,BLACK,,,16,1 PARTNER,Condom,PROTESTANT,Working part-time,"$20,000-$24,999",4,1,1,1,0,0,1,0,1
87968,EVER MARRIED,No,No,No,No,20-24 YEARS,,10th grade,No,1 PARTNER,YES,Condom,No religion,3-11 times a year,21 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,First conception before marriage,YES,16,1 PARTNER,Condom,PROTESTANT,Keeping house,"$30,000-$34,999",6,1,1,1,1,1,1,0,1
87974,NEVER MARRIED,No,No,No,No,18-19 YEARS,Yes,,No,,YES,Condom,Catholic,Once a month (about 12 times a year),24 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,21,1 PARTNER,Condom,NO RELIGION,Working full-time,"$25,000-$29,999",2,1,1,0,0,0,0,0,1
87983,NEVER MARRIED,No,No,No,No,LESS THAN 18 YEARS,Yes,9th grade,No,,YES,Condom,Catholic,More than once a week,18 YEARS,11TH GRADE,WHITE,,,16,1 PARTNER,Condom,OTHER RELIGIONS,In school,"$20,000-$24,999",3,0,0,0,1,1,0,1,1
87986,NEVER MARRIED,No,No,Yes,Yes,30 OR OLDER,Yes,12th grade,Yes,,YES,Condom,Catholic,2-3 times a month,19 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,17,7 PARTNERS,Condom,CATHOLIC,In school,"$100,000 or more",7,1,1,1,1,1,1,1,1
87996,NEVER MARRIED,No,No,Yes,Yes,18-19 YEARS,No,,No,,,,No religion,Never,24 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,,NONE,,NO RELIGION,Working full-time,"$60,000-$74,999",0,0,0,0,0,0,0,0,0
88006,NEVER MARRIED,No,No,Yes,Yes,30 OR OLDER,No,,No,,,,No religion,Never,22 YEARS,SOME COLLEGE BUT NO DEGREE,OTHER,,,,NONE,,NO RELIGION,In school,"$25,000-$29,999",0,0,0,0,0,0,0,0,0
88007,NEVER MARRIED,No,No,Yes,Yes,30 OR OLDER,Yes,10th grade,No,,YES,Birth control pills,Other Protestant denomination,More than once a week,19 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,15,12,Pill,PROTESTANT,Working part-time,"$50,000-$59,999",3,1,1,0,0,0,0,1,1
88017,NEVER MARRIED,Yes,Yes,Yes,No,Don't know,Yes,7th grade,Yes,,NO,,No religion,Once a month (about 12 times a year),15 YEARS,9TH GRADE OR LESS,WHITE,,,13,4 PARTNERS,Did not use a method at 1st intercourse,NO RELIGION,In school,"$10,000-$12,499",3,0,1,1,0,0,1,0,1
88024,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,Yes,9th grade,No,,YES,Condom,Catholic,Once a week,19 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,14,10,Condom,OTHER RELIGIONS,In school,"$60,000-$74,999",3,1,0,0,1,0,0,1,1
88028,NEVER MARRIED,Yes,Yes,Yes,No,,Yes,,Yes,,YES,Condom,Baptist/Southern Baptist,Once a week,22 YEARS,"12TH GRADE, NO DIPLOMA (NOR GED)",BLACK,,,18,5 PARTNERS,Condom,PROTESTANT,Working full-time,Under $5000,3,0,0,0,1,1,1,0,1
88029,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,No,,Yes,,,,"Methodist, Lutheran, Presbyterian, Episcopal",2-3 times a month,24 YEARS,BACHELOR'S DEGREE,WHITE,,,,NONE,,NO RELIGION,Working full-time,"$35,000-$39,999",2,0,1,1,0,0,0,0,0
88032,EVER MARRIED,No,No,Yes,Yes,20-24 YEARS,,11th grade,,8 PARTNERS,YES,Condom,Catholic,,25 YEARS,ASSOCIATE DEGREE IN COLLEGE/UNIVERSITY,WHITE,0-12 months,,17,8 PARTNERS,Condom,CATHOLIC,Working full-time,"$35,000-$39,999",0,0,0,0,0,0,0,0,1
88036,NEVER MARRIED,No,No,Yes,No,,,9th grade,No,,YES,Birth control pills,No religion,Never,22 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,"Has been pregnant, but has never been married",YES,13,5 PARTNERS,Pill,OTHER RELIGIONS,Working part-time,"$50,000-$59,999",0,0,0,0,0,0,0,0,
88037,NEVER MARRIED,No,No,Yes,Yes,25-29 YEARS,No,,Yes,,,,Other religion,Once a week,15 YEARS,9TH GRADE OR LESS,WHITE,,,,NONE,,PROTESTANT,In school,"$50,000-$59,999",2,1,0,0,0,0,0,1,0
88040,NEVER MARRIED,No,No,Yes,Yes,25-29 YEARS,No,,Yes,,,,Other religion,3-11 times a year,20 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,,NONE,,NO RELIGION,Not working but looking for work,"$100,000 or more",0,0,0,0,0,0,0,0,0
88042,NEVER MARRIED,Yes,Yes,Yes,No,20-24 YEARS,,10th grade,No,,YES,Contraceptive patch (Ortho-Evra or Xulane),Baptist/Southern Baptist,2-3 times a month,18 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,15,3 PARTNERS,Contraceptive patch,PROTESTANT,Working full-time,"$35,000-$39,999",4,1,1,0,1,0,0,1,
88049,NEVER MARRIED,No,No,Yes,Yes,30 OR OLDER,Yes,,Yes,,YES,IUD,Catholic,Once a month (about 12 times a year),20 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,19,4 PARTNERS,"IUD, coil, loop",CATHOLIC,Keeping house,"$100,000 or more",2,0,1,1,0,0,0,0,1
88055,NEVER MARRIED,No,No,No,Yes,20-24 YEARS,,11th grade,Yes,,YES,Condom,Catholic,Never,21 YEARS,ASSOCIATE DEGREE IN COLLEGE/UNIVERSITY,WHITE,,,16,5 PARTNERS,Condom,NO RELIGION,Working part-time,"$40,000-$49,999",7,1,1,1,1,1,1,1,
88059,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,No,,Yes,,,,Catholic,Once a week,20 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),BLACK,,,,NONE,,CATHOLIC,Working full-time,"$10,000-$12,499",3,0,1,0,1,1,0,0,0
88060,NEVER MARRIED,No,No,Yes,No,20-24 YEARS,Yes,10th grade,Yes,,YES,"Withdrawal, pulling out",Baptist/Southern Baptist,Once or twice a year,22 YEARS,SOME COLLEGE BUT NO DEGREE,OTHER,,,15,20,Withdrawal,NO RELIGION,In school,"$12,500-$14,999",7,1,1,1,1,1,1,1,1
88061,NEVER MARRIED,Yes,Yes,Yes,No,LESS THAN 18 YEARS,,7th grade,,,NO,,No religion,,25 YEARS,ASSOCIATE DEGREE IN COLLEGE/UNIVERSITY,WHITE,"Has been pregnant, but has never been married",YES,13,20,Did not use a method at 1st intercourse,NO RELIGION,Working full-time,"$30,000-$34,999",0,0,0,0,0,0,0,0,
88068,NEVER MARRIED,No,No,Yes,No,20-24 YEARS,Yes,,Yes,,YES,Condom,No religion,Never,20 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,18,1 PARTNER,Condom,NO RELIGION,In school,"$60,000-$74,999",3,1,0,0,1,1,0,0,1
88085,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,No,,Yes,,,,"Methodist, Lutheran, Presbyterian, Episcopal",More than once a week,17 YEARS,11TH GRADE,WHITE,,,,NONE,,PROTESTANT,In school,"$100,000 or more",3,1,1,0,1,0,0,0,0
88089,NEVER MARRIED,Yes,Yes,No,No,LESS THAN 18 YEARS,,11th grade,Yes,,YES,Condom,Protestant - No specific denomination,Once a week,23 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),BLACK,"Has been pregnant, but has never been married",YES,17,12,Condom,NO RELIGION,Working full-time,"$50,000-$59,999",7,1,1,1,1,1,1,1,
88091,NEVER MARRIED,No,No,Yes,Yes,30 OR OLDER,No,,Yes,,,,Catholic,2-3 times a month,19 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,,NONE,,NO RELIGION,Other,"$20,000-$24,999",2,0,1,0,1,0,0,0,0
88100,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,No,,No,,,,Baptist/Southern Baptist,More than once a week,16 YEARS,10TH GRADE,WHITE,,,,NONE,,PROTESTANT,In school,"$75,000-$99,999",0,0,0,0,0,0,0,0,0
88104,EVER MARRIED,No,No,No,No,18-19 YEARS,,11th grade,,2 PARTNERS,YES,Condom,Catholic,,25 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,First conception before marriage,NO,16,2 PARTNERS,Condom,CATHOLIC,Keeping house,$5000-$7499,0,0,0,0,0,0,0,0,1
88105,NEVER MARRIED,No,No,No,No,20-24 YEARS,,9th grade,,,YES,Condom,Protestant - No specific denomination,,25 YEARS,SOME COLLEGE BUT NO DEGREE,BLACK,"Has been pregnant, but has never been married",YES,13,13,Condom,NO RELIGION,In school,"$60,000-$74,999",0,0,0,0,0,0,0,0,
88118,NEVER MARRIED,Yes,Yes,Yes,Yes,25-29 YEARS,Yes,,Yes,,YES,Condom,Other Protestant denomination,2-3 times a month,18 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,18,2 PARTNERS,Condom,PROTESTANT,Keeping house,"$100,000 or more",7,1,1,1,1,1,1,1,1
88131,NEVER MARRIED,No,No,No,No,20-24 YEARS,No,,Yes,,,,Catholic,2-3 times a month,16 YEARS,9TH GRADE OR LESS,WHITE,,,,NONE,,CATHOLIC,In school,"$100,000 or more",7,1,1,1,1,1,1,1,0
88136,NEVER MARRIED,Yes,Yes,No,No,25-29 YEARS,Yes,,,,YES,Condom,Baptist/Southern Baptist,,25 YEARS,SOME COLLEGE BUT NO DEGREE,BLACK,,,18,7 PARTNERS,Condom,CATHOLIC,Keeping house,"$40,000-$49,999",0,0,0,0,0,0,0,0,1
88151,NEVER MARRIED,Yes,Yes,No,Yes,LESS THAN 18 YEARS,,8th grade,Yes,,NO,,Catholic,Once a week,23 YEARS,11TH GRADE,BLACK,"Has been pregnant, but has never been married",YES,13,10,Did not use a method at 1st intercourse,CATHOLIC,Working full-time,"$15,000-$19,999",6,1,1,1,1,1,1,0,
88160,NEVER MARRIED,No,No,No,No,Don't know,No,,No,,,,No religion,Once or twice a year,15 YEARS,9TH GRADE OR LESS,BLACK,,,,NONE,,NO RELIGION,Other,Under $5000,1,0,0,0,1,0,0,0,0
88168,NEVER MARRIED,No,No,Yes,Yes,25-29 YEARS,No,,Yes,,,,Catholic,Once or twice a year,21 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,,NONE,,CATHOLIC,Keeping house,"$40,000-$49,999",6,1,1,1,1,1,0,1,0
88170,NEVER MARRIED,No,No,No,No,LESS THAN 18 YEARS,,8th grade,,,YES,Condom,Catholic,,25 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),BLACK,"Has been pregnant, but has never been married",YES,15,7 PARTNERS,Condom,CATHOLIC,Keeping house,"$10,000-$12,499",0,0,0,0,0,0,0,0,
88179,NEVER MARRIED,Yes,Yes,No,Yes,LESS THAN 18 YEARS,,9th grade,No,,YES,Condom,Catholic,Once a week,20 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,16,1 PARTNER,Condom,CATHOLIC,"Working, but on vacation, strike, or had temporary illness","$40,000-$49,999",6,1,1,1,1,1,1,0,
88183,NEVER MARRIED,No,No,Yes,No,MOTHER OR MOTHER-FIGURE DID NOT HAVE ANY CHILDREN,No,,Yes,,,,"Methodist, Lutheran, Presbyterian, Episcopal",Once a week,19 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,,NONE,,PROTESTANT,Working full-time,$5000-$7499,0,0,0,0,0,0,0,0,0
88187,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,,11th grade,Yes,,YES,Condom,Catholic,Once a week,23 YEARS,SOME COLLEGE BUT NO DEGREE,OTHER,"Has been pregnant, but has never been married",YES,17,4 PARTNERS,Condom,CATHOLIC,Working - maternity or family leave,"$25,000-$29,999",5,1,1,1,1,0,0,1,
88192,NEVER MARRIED,No,No,Refused,No,20-24 YEARS,No,,No,,,,Catholic,Once or twice a year,15 YEARS,9TH GRADE OR LESS,WHITE,,,,NONE,,NO RELIGION,In school,"$20,000-$24,999",3,0,0,0,1,1,1,0,0
88193,EVER MARRIED,Yes,Yes,Yes,No,18-19 YEARS,,9th grade,,4 PARTNERS,YES,Condom,Catholic,,25 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,First conception before marriage,YES,15,10,Condom,CATHOLIC,Working full-time,"$100,000 or more",0,0,0,0,0,0,0,0,1
88200,NEVER MARRIED,No,No,No,No,30 OR OLDER,No,,No,,,,Other Protestant denomination,2-3 times a month,17 YEARS,9TH GRADE OR LESS,BLACK,,,,NONE,,PROTESTANT,Working part-time,Under $5000,7,1,1,1,1,1,1,1,0
88210,NEVER MARRIED,No,No,Yes,No,LESS THAN 18 YEARS,,12th grade,,,YES,Condom,Protestant - No specific denomination,,25 YEARS,SOME COLLEGE BUT NO DEGREE,BLACK,"Has been pregnant, but has never been married",,13,7 PARTNERS,Condom,PROTESTANT,Not working but looking for work,"$100,000 or more",0,0,0,0,0,0,0,0,
88213,NEVER MARRIED,No,No,No,Yes,20-24 YEARS,No,,Yes,,,,Catholic,Never,19 YEARS,SOME COLLEGE BUT NO DEGREE,BLACK,,,,NONE,,NO RELIGION,Working part-time,"$50,000-$59,999",1,0,0,0,0,0,1,0,0
88218,NEVER MARRIED,No,No,No,Yes,30 OR OLDER,Yes,,No,,YES,Condom,Catholic,Once a week,19 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,18,1 PARTNER,Condom,CATHOLIC,Not working but looking for work,"$75,000-$99,999",7,1,1,1,1,1,1,1,1
88221,NEVER MARRIED,No,No,No,No,18-19 YEARS,No,,Yes,,,,Protestant - No specific denomination,3-11 times a year,16 YEARS,9TH GRADE OR LESS,WHITE,,,,NONE,,PROTESTANT,Other,"$50,000-$59,999",3,0,1,0,1,1,0,0,0
88232,NEVER MARRIED,Yes,Yes,Yes,No,20-24 YEARS,,,Yes,,NO,,Baptist/Southern Baptist,More than once a week,19 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,"Has been pregnant, but has never been married",,18,1 PARTNER,Did not use a method at 1st intercourse,PROTESTANT,"Working, but on vacation, strike, or had temporary illness","$10,000-$12,499",6,1,1,1,1,1,1,0,
88234,NEVER MARRIED,No,No,Yes,No,LESS THAN 18 YEARS,No,,Yes,,,,Protestant - No specific denomination,Once a week,15 YEARS,9TH GRADE OR LESS,BLACK,,,,NONE,,PROTESTANT,Other,"$30,000-$34,999",4,1,0,0,1,0,1,1,0
88239,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,No,,Yes,,,,Other religion,Once a week,17 YEARS,11TH GRADE,WHITE,,,,NONE,,OTHER RELIGIONS,Working part-time,"$50,000-$59,999",3,0,0,0,1,1,0,1,0
88244,NEVER MARRIED,No,No,No,No,18-19 YEARS,,9th grade,,,NO,,Baptist/Southern Baptist,,25 YEARS,BACHELOR'S DEGREE,BLACK,"Has been pregnant, but has never been married",,15,5 PARTNERS,Did not use a method at 1st intercourse,PROTESTANT,Working full-time,"$40,000-$49,999",0,0,0,0,0,0,0,0,
88263,NEVER MARRIED,No,No,Yes,Yes,25-29 YEARS,No,,Yes,,,,Catholic,2-3 times a month,17 YEARS,10TH GRADE,WHITE,,,,NONE,,CATHOLIC,In school,"$75,000-$99,999",2,0,1,0,1,0,0,0,0
88272,NEVER MARRIED,Yes,Yes,No,Yes,LESS THAN 18 YEARS,,,Yes,,YES,Condom,Other religion,Once a week,19 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,"Has been pregnant, but has never been married",,18,1 PARTNER,Condom,NO RELIGION,Keeping house,"$40,000-$49,999",7,1,1,1,1,1,1,1,
88274,NEVER MARRIED,No,No,No,No,LESS THAN 18 YEARS,Refused,,No,,,,Baptist/Southern Baptist,Once a week,15 YEARS,9TH GRADE OR LESS,BLACK,,,,NONE,,PROTESTANT,In school,"$12,500-$14,999",3,1,0,0,1,0,0,1,
88275,NEVER MARRIED,No,No,Yes,Yes,Don't know,,10th grade,Yes,,YES,Birth control pills,Fundamentalist Protestant,More than once a week,22 YEARS,SOME COLLEGE BUT NO DEGREE,BLACK,"Has been pregnant, but has never been married",YES,16,5 PARTNERS,Pill,PROTESTANT,Working full-time,"$100,000 or more",7,1,1,1,1,1,1,1,
88277,NEVER MARRIED,No,No,No,No,Don't know,,11th grade,Yes,,YES,Condom,"Methodist, Lutheran, Presbyterian, Episcopal",Once a week,19 YEARS,10TH GRADE,BLACK,"Has been pregnant, but has never been married",YES,17,3 PARTNERS,Condom,PROTESTANT,In school,$7500-$9999,7,1,1,1,1,1,1,1,
88278,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,No,,Yes,,,,No religion,More than once a week,15 YEARS,9TH GRADE OR LESS,BLACK,,,,NONE,,PROTESTANT,In school,Under $5000,7,1,1,1,1,1,1,1,0
88286,NEVER MARRIED,No,No,No,No,20-24 YEARS,No,,No,,,,No religion,Once a week,16 YEARS,9TH GRADE OR LESS,BLACK,,,,NONE,,NO RELIGION,In school,"$75,000-$99,999",1,1,0,0,0,0,0,0,0
88292,NEVER MARRIED,No,No,Yes,Yes,LESS THAN 18 YEARS,No,,Yes,,,,"Methodist, Lutheran, Presbyterian, Episcopal",Never,16 YEARS,10TH GRADE,WHITE,,,,NONE,,PROTESTANT,Working part-time,"$50,000-$59,999",4,1,0,0,1,1,0,1,0
88303,NEVER MARRIED,No,No,No,No,20-24 YEARS,No,,Yes,,,,Protestant - No specific denomination,Once a week,15 YEARS,9TH GRADE OR LESS,BLACK,,,,NONE,,PROTESTANT,In school,"$12,500-$14,999",4,1,1,0,1,0,1,0,0
88305,EVER MARRIED,No,No,Yes,Yes,25-29 YEARS,,10th grade,No,7 PARTNERS,NO,,Catholic,More than once a week,24 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,First conception before marriage,YES,15,7 PARTNERS,Did not use a method at 1st intercourse,CATHOLIC,Working full-time,"$60,000-$74,999",0,0,0,0,0,0,0,0,1
88315,NEVER MARRIED,No,No,Yes,Yes,25-29 YEARS,No,,Yes,,,,Baptist/Southern Baptist,Once or twice a year,18 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,,NONE,,NO RELIGION,In school,"$100,000 or more",2,1,1,0,0,0,0,0,0
88318,NEVER MARRIED,No,No,No,No,18-19 YEARS,,10th grade,No,,YES,Birth control pills,No religion,Never,20 YEARS,11TH GRADE,WHITE,"Has been pregnant, but has never been married",YES,16,4 PARTNERS,Pill,NO RELIGION,Working part-time,Under $5000,6,1,1,1,1,1,1,0,
88320,NEVER MARRIED,No,No,No,No,18-19 YEARS,Yes,10th grade,Yes,,YES,"Withdrawal, pulling out",Catholic,Once or twice a year,16 YEARS,9TH GRADE OR LESS,OTHER,,,16,1 PARTNER,Withdrawal,CATHOLIC,In school,"$30,000-$34,999",6,1,1,1,1,1,1,0,1
88323,NEVER MARRIED,No,No,No,No,20-24 YEARS,,8th grade,Yes,,YES,Condom,Protestant - No specific denomination,Never,19 YEARS,11TH GRADE,BLACK,"Has been pregnant, but has never been married",,15,4 PARTNERS,Condom,PROTESTANT,Working part-time,Under $5000,2,0,0,0,1,1,0,0,
88326,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,No,,Yes,,,,Protestant - No specific denomination,More than once a week,18 YEARS,11TH GRADE,WHITE,,,,NONE,,PROTESTANT,In school,"$50,000-$59,999",3,1,0,0,0,1,0,1,0
88328,NEVER MARRIED,No,No,Yes,Yes,25-29 YEARS,No,,Yes,,,,Protestant - No specific denomination,Once or twice a year,23 YEARS,BACHELOR'S DEGREE,OTHER,,,,NONE,,PROTESTANT,Other,"$35,000-$39,999",1,0,0,0,0,0,0,1,0
88331,NEVER MARRIED,No,No,No,Yes,25-29 YEARS,Yes,11th grade,Yes,,YES,Condom,Catholic,2-3 times a month,22 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,15,3 PARTNERS,Condom,NO RELIGION,In school,"$100,000 or more",5,0,1,0,1,1,1,1,1
88332,NEVER MARRIED,No,No,No,No,20-24 YEARS,No,,No,,,,Other Protestant denomination,Once a week,18 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),BLACK,,,,NONE,,PROTESTANT,In school,"$12,500-$14,999",2,1,0,0,0,0,0,1,0
88338,NEVER MARRIED,No,No,No,Yes,20-24 YEARS,Yes,10th grade,Yes,,NO,,No religion,Never,19 YEARS,SOME COLLEGE BUT NO DEGREE,OTHER,,,15,3 PARTNERS,Did not use a method at 1st intercourse,OTHER RELIGIONS,In school,"$25,000-$29,999",1,1,0,0,0,0,0,0,1
88342,NEVER MARRIED,No,No,Yes,Yes,30 OR OLDER,No,,Yes,,,,No religion,Never,17 YEARS,10TH GRADE,WHITE,,,,NONE,,NO RELIGION,Other,"$40,000-$49,999",4,1,1,0,1,1,0,0,0
88350,NEVER MARRIED,No,No,Yes,No,30 OR OLDER,,8th grade,Yes,,YES,Birth control pills,Catholic,Never,23 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,13,30,Pill,NO RELIGION,In school,$5000-$7499,4,1,1,1,1,0,0,0,
88351,NEVER MARRIED,No,No,No,Yes,MOTHER OR MOTHER-FIGURE DID NOT HAVE ANY CHILDREN,Yes,,Yes,,YES,Birth control pills,"Methodist, Lutheran, Presbyterian, Episcopal",Once a week,24 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,18,25,Pill,PROTESTANT,Working part-time,"$35,000-$39,999",1,0,0,0,0,0,0,1,1
88354,NEVER MARRIED,No,No,No,Yes,30 OR OLDER,Yes,,Yes,,YES,Condom,Catholic,Once or twice a year,24 YEARS,ASSOCIATE DEGREE IN COLLEGE/UNIVERSITY,OTHER,,,18,10,Condom,CATHOLIC,Working part-time,"$100,000 or more",0,0,0,0,0,0,0,0,1
88359,NEVER MARRIED,No,No,Yes,No,20-24 YEARS,No,,No,,,,Baptist/Southern Baptist,More than once a week,17 YEARS,11TH GRADE,BLACK,,,,NONE,,PROTESTANT,Keeping house,"$25,000-$29,999",5,1,0,0,1,1,1,1,0
88365,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,Yes,,,,YES,"Withdrawal, pulling out","Methodist, Lutheran, Presbyterian, Episcopal",,25 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),BLACK,,,18,1 PARTNER,Withdrawal,PROTESTANT,Working part-time,"$75,000-$99,999",0,0,0,0,0,0,0,0,1
